date,url,username,content
2022-11-29T10:03:21+00:00,https://twitter.com/adyatma_bagass/status/1597531654301831169,adyatma_bagass,Kode-kode Jokowi Dinilai Jadi Sinyal Keinginan Duetkan Prabowo-Ganjar. https://t.co/jho2Fid9Sd @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T10:03:21+00:00,https://twitter.com/adyatma_bagass/status/1597531654113079296,adyatma_bagass,Kode ini dinilai sebagai sinyal adanya keinginan Jokowi menduetkan Prabowo-Ganjar di Pilpres 2024. https://t.co/jho2Fid9Sd @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T10:00:46+00:00,https://twitter.com/Padisya2/status/1597531004960268288,Padisya2,"""Persaingan dalam kontestasi politik pasti ada, setelah selesai kompetisi kita rujuk dan damai, tujuannya untuk membangun kebersamaan dalam bingkai persatuan dan kesatuan,"" Prabowo. https://t.co/6AbH23gKBQ @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-29T10:00:21+00:00,https://twitter.com/adyatma_bagass/status/1597530899331297282,adyatma_bagass,Prabowo menegaskan demokrasi yang dijalankan tujuannya hanya satu yakni untuk memakmurkan rakyat. https://t.co/algD7SbOwG @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T10:00:12+00:00,https://twitter.com/Padisya2/status/1597530861876174848,Padisya2,Prabowo: Bangsa Indonesia Kental dengan Gotong Royong dan Kekeluargaan. https://t.co/6AbH22ZHzQ @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T09:58:51+00:00,https://twitter.com/adyatma_bagass/status/1597530521826824192,adyatma_bagass,Prabowo: Bangsa Indonesia Kental dengan Gotong Royong dan Kekeluargaan. https://t.co/algD7SsRyG @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T09:58:51+00:00,https://twitter.com/adyatma_bagass/status/1597530520820518912,adyatma_bagass,Prabowo yakin dengan modal sikap gotong royong dan rasa kekeluargaan ini kedaulatan bangsa bisa terus dijaga. https://t.co/algD7SbOwG @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T09:58:46+00:00,https://twitter.com/Padisya2/status/1597530501245378561,Padisya2,Prabowo yakin dengan modal sikap gotong royong dan rasa kekeluargaan ini kedaulatan bangsa bisa terus dijaga. https://t.co/6AbH23gKBQ @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T09:58:22+00:00,https://twitter.com/adyatma_bagass/status/1597530398195871744,adyatma_bagass,Menteri Pertahanan Prabowo Subianto mengatakan bangsa Indonesia dikenal dengan sikap gotong royong dan rasa kekeluargaan. https://t.co/algD7SbOwG @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T09:58:21+00:00,https://twitter.com/adyatma_bagass/status/1597530395566039042,adyatma_bagass,"Usai berfoto, Prabowo pun melanjutkan bersalaman dengan para bekerja lainnya sambil mengucapkan terima kasih. https://t.co/OL1LJpTXK5 @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-29T09:58:16+00:00,https://twitter.com/Padisya2/status/1597530374980087809,Padisya2,Menteri Pertahanan Prabowo Subianto mengatakan bangsa Indonesia dikenal dengan sikap gotong royong dan rasa kekeluargaan. https://t.co/6AbH23gKBQ @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
2022-11-29T09:57:16+00:00,https://twitter.com/Padisya2/status/1597530123971874817,Padisya2,"“Kita tidak boleh pecah saudara-saudara. Siapa yang jadi presiden, gubernur tidak masalah yang penting bekerja untuk rakyat Indonesia,” ujar Prabowo Subianto.
 https://t.co/F0RdkEf0Zy @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo"
,,,
2022-11-29T09:56:51+00:00,https://twitter.com/adyatma_bagass/status/1597530017411407872,adyatma_bagass,Adapun terdengar pekerja lainnya di luar area tersebut menyerukan nama Prabowo. https://t.co/OL1LJpBOvX @prabowo #dekade08 #MendingPrabowo #Pilpres2024 #terusmajubersamaprabowo
,,,
