date,url,username,content,cleaned
2022-11-30,https://twitter.com/hermanedy7/status/1598104276215033856,hermanedy7,"@aniesbaswedan assalamualaikum wr.wb. sehat selalu calon presiden ku, salam dari Praya Lombok tengah, warga loteng siap memenangkan bapak menuju RI 2024, minta doanya agar kami trus berjuang disini.",asalamualaikum wr wb sehat praya lombok warga loteng siap menang doa juang
2022-11-30,https://twitter.com/DMoerhadio/status/1598098748197851138,DMoerhadio,@medcom_id @aniesbaswedan Kl berani tarohan ! Anis gk akan terpilih jd Presiden.,berani tarohan engak pilih
2022-11-30,https://twitter.com/yuana_JOEKUR/status/1598073308440072192,yuana_JOEKUR,"@WagimanDeep212_ @aniesbaswedan Walah sama aja org ga pantes jd presiden, biar aja🤣🤣🤣",walah engak
2022-11-30,https://twitter.com/Latif_AS/status/1598013619018829824,Latif_AS,"@EdigemborGe @yoe_mas @aniesbaswedan @kahminasionalRI Kalau soal banjir bisa panjang ceritanya. 
Bicara Anies soal capres, kiranya siapa kandidat capres lainnya yang layak?",banjir bisa cerita bicara lai layak
2022-11-30,https://twitter.com/stubsky/status/1597997749093662721,stubsky,"Mengapa @Kemlu_RI tidak mengomentari Hari Solidaritas Internasional untuk Palestina yg jatuh pd tanggal 29 Nov tiap tahun?

Apakah @Menlu_RI takut dimarahi oleh @SecBlinken🇺🇲? Eh tapi bahkan @aniesbaswedan yang katanya Capres Muslim pun diam sih. 

#Palestina #FreePalestine 🇵🇸 https://t.co/0qnexBbm5W",komentar solidaritas internasional palestina jatuh tangal nov takut marah muslim diam
2022-11-30,https://twitter.com/judichung1/status/1597985859198156801,judichung1,@regar_0p0sisi @aniesbaswedan prabowo presiden...para kader menjawab Aminn....oposisipun keceewa,kader oposisi kecewa
2022-11-30,https://twitter.com/Herman03575306/status/1597972921850679296,Herman03575306,@SKHery8 @aniesbaswedan Takut ga bisa makan uang haram lagi kalau Anis Baswedan jadi presiden,takut engak bisa makan haram
2022-11-30,https://twitter.com/AsalBerkata/status/1597956570432016384,AsalBerkata,@WagimanDeep212_ @aniesbaswedan Musni calon Mentri sekretariat negara...atau jubir istana.kalo Anies jd presiden,musni tri sekretariat negara juru bicara istana
2022-11-30,https://twitter.com/Jumria3Jumriadi/status/1597953558095462402,Jumria3Jumriadi,"@BradHarizz @jokowi @aniesbaswedan @ganjarpranowo Bisa jadi capres aja belum, banyak omong... https://t.co/khmR3I1Egy",bisa belum
2022-11-30,https://twitter.com/LorNegoro/status/1597939741319925760,LorNegoro,"@PartaiSocmed @aniesbaswedan Krn ente dkung capres lain,kmdian ente bkin cuitan kek gini........
Ente brasa independen pdhl sama skali enggak.....
Ngopi dulu bro....biar kewarasanmu kembali normal",dkung kmdian cuit asa independen ngopi saudara waras normal
2022-11-30,https://twitter.com/jackkece2/status/1597932354823401473,jackkece2,"@JoeWongJaVa @ChusnulCh__ @aniesbaswedan Jembut,memang dia niatnya mau jadi presiden..hidup anies...hidup anies...",jembut niat hidup hidup
2022-11-30,https://twitter.com/paijomarkucel/status/1597927870625898498,paijomarkucel,@OposisiCerdas @aniesbaswedan  memang pantas jadi Presiden,
2022-11-30,https://twitter.com/BD3sa/status/1597916253901172738,BD3sa,"@aniesbaswedan @kahminasionalRI @aniesbaswedan cuma hadir dan hadir kegiatan 1 agama doank, gk cocok jadi presiden",hadir hadir giat agama doang engak cocok
2022-11-30,https://twitter.com/suryadinst63/status/1597903197104140290,suryadinst63,"Selamat Datang
Bapak H. Anies Rasyid Baswedan, S.E., M.P.P., Ph.D
Calon Presiden Partai NasDem 2024
Di Bumi Lancang Kuning
#takkanhilangmelayudibumi
@aniesbaswedan 

Salam Restorasi.

#AniesBaswedan #AniesPresidenku #PartaiNasDem https://t.co/7RrvIuUS6v",selamat rasyid ph partai nasdem lancang kuning restorasi
2022-11-30,https://twitter.com/IanPrihatmanto/status/1597890069570154496,IanPrihatmanto,@B171Jakarta waduh... kok malah mo nyalon presiden sendiri om? katanya dukung mas @aniesbaswedan 🫣,nyalon dukung
2022-11-30,https://twitter.com/aniesnasional/status/1597882617244024832,aniesnasional,"Persiapan teman-teman presidium An-Nas wilayah Riau menyambut kedatangan calon presiden RI 2024 di Bumi Lancang Kuning Kota Pekanbaru tgl 4 Desember dan tgl 5 Desember 2022...

@ArdiRiau3
@aniesbaswedan
@fahiraidris
@jansen_jsp

#143Anies 
#AniesNasional 
#AniesPresiden2024 https://t.co/WQpv8oplI3",siap teman teman presidium wilayah riau sambut datang lancang kuning kota pekanbaru tangal desember tangal desember
2022-11-30,https://twitter.com/Lusiy4439Yana/status/1597862439629905921,Lusiy4439Yana,@olvaholvah @aniesbaswedan @NasDem Insya Allah jika pemilu nanti pak anies capres aq pilih dia,pilih pilih
2022-11-30,https://twitter.com/ndi_susanto/status/1597836201247256576,ndi_susanto,@RintoSiswanto6 @NasDem @DPWNasDemJKT @aniesbaswedan Capres ditukar... pemain sinetron kok jd capres   ....kalo wapresnya yg jd capres baru mantap..,tukar main sinema elektronik wapresnya baru
2022-11-30,https://twitter.com/clearholder88/status/1597831613295263746,clearholder88,@PartaiSocmed @aniesbaswedan Makanya unpopular opinion yg byk org gak suka. Gandengin ajah Anies-Puan. Asal Anies Capres bukan Cawapres,unpopular opinion engak suka gandengin puan
2022-11-30,https://twitter.com/MunThe_4aul/status/1597828602594488320,MunThe_4aul,@ismailfahmi Tunggu mas @ismailfahmi  setelah pak @aniesbaswedan menjadi Presiden RI,tungu
2022-11-30,https://twitter.com/DRiblain/status/1597822603632476160,DRiblain,@medcom_id @aniesbaswedan saya akan benar2 berfikir rasional saat jajaran capres dan cawapresnya udah mulai kelihatan.,benar benar pikir rasional jajar cawapresnya
2022-11-30,https://twitter.com/eraldo_saegusa/status/1597816008311394305,eraldo_saegusa,"@PartaiSocmed @aniesbaswedan ""wasit""
Iya tuh. Ketua KPU-nya pengurus ormas besar, ormas itu lagi dirayu capres dan partai lain...",wasit ketua kpu urus ormas ormas rayu partai
2022-11-30,https://twitter.com/ulliesantos/status/1597781078248288258,ulliesantos,"@aniesbaswedan @kahminasionalRI orasi kebangsaan apa ORASI TIPU2
masa kita mau punya presiden tukang tipu
tunjukin dimn itu lab super modern yg lu bilang https://t.co/4tUPGqw4pB",orasi kebangsan orasi tipu tukang tipu tunjuk dimn lab super modern
2022-11-30,https://twitter.com/KaDeN_2772/status/1597777639770816512,KaDeN_2772,@aniesbaswedan @kahminasionalRI memang layak jad presiden ke 2024,layak
2022-11-30,https://twitter.com/GembokHendryx/status/1597774491836633088,GembokHendryx,"@aniesbaswedan @kahminasionalRI Boleh nanya ga???
Emang udah pasti jadi CAPRES to??? 
Apa cuma jadi BACAPRES???
🤣",boleh engak pasti bacapres
2022-11-30,https://twitter.com/Qnyasatuaja/status/1597754612500484096,Qnyasatuaja,"@regar_0p0sisi @aniesbaswedan Pernyataan Gusdur yang menyebut bahwa Prabowo adalah orang yang paling ikhlas di negara ini, Insyaallah akan segera terbukti.

Insyaallah, Pak Prabowo akan ikhlas meliat Anies Jadi Presiden RI.",pernyatan gusdur sebut ikhlas negara insya bukti insya ikhlas liat
2022-11-30,https://twitter.com/bagoes_Laloan/status/1597752357957165056,bagoes_Laloan,"@medcom_id @aniesbaswedan Terus Framing!! boleh koq tapi nda ada ceritanya dlm sejarah presiden Indonesia berakhiran ""EDAN"" 😍 https://t.co/XZGVGaLRzc",framing boleh cerita sejarah akhir
2022-11-29,https://twitter.com/junichirich/status/1597731784070148096,junichirich,"@UNajib4 @PartaiSocmed @aniesbaswedan 22 nya ga mutu, yg skr ibarat singa yg sdh tau medan mau makan proyek yg mana gampang krn oligarki sdh terbentuk tinggal lobi mau ini ambil, capres yg satu di isi singa2 lapar yg bakal menerkam proyek apa aja di depan mata krn kelaparan panjang jd oposisi. Serba salah",engak mutu singa medan makan proyek gampang oligarki bentuk tingal lobi satu singa lapar terkam proyek lapar oposisi serba salah
2022-11-29,https://twitter.com/ari_wijono/status/1597731485796401153,ari_wijono,"@aniesbaswedan @kahminasionalRI Hmmmm.....berbusa busa ngomong, jualan sana sini berbekala nggedabrus, kalau bisa, kalau bisa lho ya,  menjadi kontestan capres ...sorry Wan gak akan saya pilih...muakkkk",hm busa busa omong jual berbekala ngedabrus bisa bisa lho kontestan maf engak pilih muak
2022-11-29,https://twitter.com/pdo3004/status/1597731094119342080,pdo3004,"@harryabrianto @SahiraYora @aniesbaswedan Lucu pandai memanipulasi ucapan presiden. Perhatikan ya, p Jokowi blg ada pemimpin yg memikirkan rakyat sampai rambutnya putih semua. Tidak semua org berambut putih mikirkan rakyat, dan tdk semua berambut hitam tdk mikirin kamu. Belajar detil",lucu pandai manipulasi ucap perhati jokowi pimpin pikir rakyat rambut putih rambut putih mikirkan rakyat rambut hitam pikir ajar detil
2022-11-29,https://twitter.com/lionelwel101817/status/1597716872232718336,lionelwel101817,"@sobat_anies @aniesbaswedan Masyarakat sdh byk yg cerdas.. Pilpres masih lama,kpu jg blm mnetapkan capres cawapres. Ini kalian anies sdh kampanye duluan dimana2,di mesjid,pasang spanduk sampai baleho.. Ambisi sekali mau brkuasa seperti para mafia ingin ngrampok uang negara. Lebih mmentingkan diri sendiri",masyarakat cerdas kpu belum mnetapkan kampanye duluan masjid spanduk baleho ambisi brkuasa mafia ingin ngrampok negara ting
2022-11-29,https://twitter.com/awi_andy/status/1597692199159795712,awi_andy,"@sobat_anies @aniesbaswedan Gini mau baik Anis kamu sdh curi start sebelum kampanye. Baru bakalcapres sdh merasa capres. Mending kelauat aja @aniesbaswedan ,@Relawananies",baik curi start kampanye baru bakalcapres baik kelauat
2022-11-29,https://twitter.com/HardyThe1/status/1597677078597378048,HardyThe1,"@Marthin_Allan @aniesbaswedan @anwaribrahim Anies itu baru bacapres,karena nasdem belum cukup 20 ‰. Kalau sudah 20% baru jadi capres kalau didaftarkan ke kpu.",baru bacapres nasdem belum baru daftar kpu
2022-11-29,https://twitter.com/antasa96/status/1597669104743501825,antasa96,"Saya kira,capres seperti @aniesbaswedan BUKAN pilihan orang cerdas. https://t.co/IXrth7ftKK https://t.co/qlq5LjXcKV",pilih cerdas
2022-11-29,https://twitter.com/dirutam/status/1597647344681771008,dirutam,"@olvaholvah @aniesbaswedan @NasDem Ngebet banget mau beol...
Kendaraannya aja gak pya...
Gmana mau nyapres...
Jd presiden tuch..di kebon kosong.
Atau presiden ketoprak.",ngebet beol kendara engak pya kebon kosong ketoprak
2022-11-29,https://twitter.com/_Umamlik/status/1597615849447489537,_Umamlik,"Katanya firaun capres 
Di otaknya malah nunjukkin hasil karya bambu mesum...
Buzzer firaun gwoblok semua sih
Bedain individu m partai aja gk bisa
Goblokkk 
Ajarin tuh @aniesbaswedan buzzermu biar pinter 😁 https://t.co/Rpmtgq1Ddl",firaun otak nunjukin hasil karya bambu mesum buzer firaun gwoblok beda individu partai engak bisa goblok ajar buzermu pintar
2022-11-29,https://twitter.com/hlukmanul05/status/1597612937908465666,hlukmanul05,@medcom_id @aniesbaswedan Berapakah persen kah pemilih Rasional di Indonesia?. Bukankah presiden sekrang menang karena pemilih di 2019 para irrasionalle .,persen pilih rasional menang pilih irasionale
2022-11-29,https://twitter.com/kristal_garden/status/1597603409104101377,kristal_garden,@medcom_id @aniesbaswedan Rakyat Indonesia yang waras + cerdas pasti menolak balon capres pengangguran yang didukung kadrun... 🤭💋 https://t.co/paD1BUIGJD,rakyat waras cerdas pasti tolak balon penganguran dukung kadrun
2022-11-29,https://twitter.com/c_xptg/status/1597598408776507395,c_xptg,@Ramires07543204 @EdigemborGe @VIVAcoid @aniesbaswedan Wkwkwk toleran kok goblok2in presiden kapolri…,toleran goblok kepala polisi republik indonesia
2022-11-29,https://twitter.com/Prihandono72/status/1597587381015957505,Prihandono72,@CrbSira @WAHYU_UNIFORM @Thomastjik @AwYesaya @_SEKNAS_RI @Lembayung071 @Rasto66010876 @dann84620377 @bambang20020901 @BigDaddy234s @SangPejuank @erfinsyafrizal3 @rmiryanti @AriHend95106868 @SopanEdan @Metdro2 @anakranto64 @Pemberang1 @OrangBa13921152 @2020Kadrun @Cantika82104633 @borutoforhokage @harrycoocaa @Eddianto1 @Antaredja1 @SutayaLili @Budi_Dharma88 @BejoMulyo18 @mazkeboijo @ronaldo_juang @Nr53N74H7N @Pelangi32224458 @_NanaRosa__ @EffendiRistriy1 @kangwaqfi2 @EAbadi7 @hudattamini @ALIBABABETRESMI @Adzani03_Putri @AdrianROYALQ @abu_miftah13 @AgungSu76387898 @BocahKulon7 @barisoegriwa @ArekArusBawah @RonyAritonang3 @S4N_W1B1 @aniesbaswedan Yaaa...Bener...jugaa....Pamtesan DOI Diam saja...melihat Intoleran...SaatvMau Jadi Gubenur dan saat Malah Bertemen dg Mereka....eeehhh...Enggak  tahunya ...DIA Nunggu Jadi Presiden Dulu...baru Beraksi...DASAR MBAH NYA KADRUN !!!....ASUU  ...TENANN...,benar pamtesan diam intoleran satvmau gubenur bertemen tahu tungu baru aksi dasar kadrun tenan
2022-11-29,https://twitter.com/sakerah/status/1597586644668125184,sakerah,@SatriaM80232145 @olvaholvah @aniesbaswedan @NasDem Cocok jadi Presiden Qatar nih 👏👍,cocok qatar
2022-11-29,https://twitter.com/bonyfebrian/status/1597584817050488832,bonyfebrian,@4244e9a4b4ec424 @aazni @FacebookPetani @NasDem @adityawilly @aniesbaswedan @ganjarpranowo @ridwankamil Niat banget dek bikin twitter isi nya buat nge hina orang. Untung apa? Kaga kerja2 lu apa? Wkwkwk. Mau siapapun presiden nya. Yg jelas jangan jadi pemuja yg tolol nya sama kayak lu dek. 😄,niat twiter untung kagak kerja jelas jangan puja tolol
2022-11-29,https://twitter.com/Amanda12121292/status/1597571065454399495,Amanda12121292,@Yurissa_Samosir Pk @aniesbaswedan memang keren banget PRESIDEN RI,keren
2022-11-29,https://twitter.com/dedifrozenfood/status/1597567256338501632,dedifrozenfood,"@Eppoy89 @bamblend @AniesIndonesia @aniesbaswedan Yang goblok itu yg dukung presiden yang bisa ditikung, dijebak, dan dikerdilkan pendukungnya... Masa presiden bisa dijebak realawannya sendiri... Sorry gw ngakak dulu... 🤣",bodoh dukung bisa tikung jebak kerdil dukung bisa jebak realawanya maf akak
2022-11-29,https://twitter.com/boynet99/status/1597564731807903745,boynet99,"@NasDem @adityawilly @aniesbaswedan bakal calon presiden (BACAPRES)
calon presiden (CAPRES)

ini mana yg bener??

salam restoran... Take🍺",bacapres benar restoran take
2022-11-29,https://twitter.com/variztelrooy/status/1597562175559983104,variztelrooy,"@PartaiSocmed @aniesbaswedan Betul
Tukang vonis semua
Isinya generasi itu
Anies aslinya pinter dan cocok jadi presiden,gara2 mereka jadi pada males tuh pemilih muda",betul tukang vonis isi generasi asli pintar cocok malas pilih muda
2022-11-29,https://twitter.com/dian_athena/status/1597547562923610116,dian_athena,@regar_0p0sisi @aniesbaswedan Sebaiknya jadi king maker aja..ga harus jd presiden...spt LBP tuh,king maker engak lbp
2022-11-29,https://twitter.com/BurhanAbbas/status/1597537631210201088,BurhanAbbas,"@HelmiFelis_ Pak @aniesbaswedan , tolong kalau bapak jadi presiden orang ini (Heru Budi Hartono) dipecat dengan tidak hormat.",heru budi hartono pecat hormat
2022-11-29,https://twitter.com/UNajib4/status/1597537610263859201,UNajib4,"@PartaiSocmed @aniesbaswedan Pak Anis bukan capres favorit saya tum, tapi jika hanya ada dua paslon yg maju di 2024, dan paslon yg satunya lagi dari kubu yg sekarang, maka tidak ada pilihan lain tentunya kita akan pilih Anis. Dengan harapan adanya perubahan iklim demokrasi.",favorit tum paslon paslon satu kubu pilih pilih harap ubah iklim demokrasi
2022-11-29,https://twitter.com/SukijoWong/status/1597533756486995968,SukijoWong,@olvaholvah @aniesbaswedan @NasDem Faktanya capres yang lain dalam segala hal tidak sebaik dan sepantas Anies Rasyid Baswedan untuk jadi Presiden 2024.,fakta pantas rasyid
2022-11-29,https://twitter.com/inuchiua/status/1597531542968233984,inuchiua,"@NasDem @adityawilly @aniesbaswedan Siapapun Cawapresnya, GANJAR pasti Presiden.
Siapapun Cawapresnya, ANIES pasti Kalah.

https://t.co/bKb6P5GOj4",cawapresnya pasti cawapresnya pasti kalah
2022-11-29,https://twitter.com/om_popik/status/1597530197414539267,om_popik,@aniesbaswedan kalau jadi presiden...jangan lupa pak...angkat dia jadi menteri...,jangan angkat menteri
2022-11-29,https://twitter.com/mas_taqien/status/1597528242398773248,mas_taqien,"@utomo_suheri @dg_kawank @BosPurwa @RamliRizal @aniesbaswedan @basuki_btp Lha, siapa yg bilang dukung ahok jd presiden? Dia kan mantan napi? Dan terbukti merugikan negara dlm kasus RS sumber waras. Jd gk layak masuk jd calon presiden. KPKnya aja yg gk berani nangkep.",dukung narapidana bukti rugi negara sumber waras engak layak kpknya engak berani nangkep
2022-11-29,https://twitter.com/ArieSeptiawati/status/1597525530596630528,ArieSeptiawati,"@DinsosDKI1 @jokowi @ganjarpranowo @aniesbaswedan 
Yg terhormat Bapak Presiden RI,
Saya ingin sdkit berkomentar dan bertnya,
Bantuan BPNT skrg itu turun berupa uang tunai, dan hrus dibelanjakan bahan pokok di agen yg sudah disediakan..",hormat ingin komentar bertnya bantu bpnt turun tunai belanja bahan pokok agen sedia
2022-11-29,https://twitter.com/DedyNugrahadi/status/1597521440957698048,DedyNugrahadi,"@sobat_anies @aniesbaswedan HTI, NII, FPI, ACT dan PA 212 siap dukung mas Anies.....presiden umat muslim yg Jujur dan amanah....Barakallah....takbirrrr",hti front bela islam act siap dukung umat muslim jujur amanah barakalah takbir
2022-11-29,https://twitter.com/diazika81/status/1597517377243344896,diazika81,"@olvaholvah @aniesbaswedan @NasDem Never give up, Nasdem. 
Capres Nasdem Orang yg luar biasa.",never give nasdem nasdem
2022-11-29,https://twitter.com/slamet12270/status/1597488828717363200,slamet12270,"@sobat_anies @aniesbaswedan NASI ADEM nya nggak Cukup untuk mengusung capres…..!
Mau maju lewat mana Blm juga pasti 🤷🏼‍♀️🤷🏼",adem engak usung belum pasti
2022-11-29,https://twitter.com/ghodheh/status/1597488731719860225,ghodheh,@AniesIndonesia @aniesbaswedan Wah cocok kalau anis jd presiden di qatar... jd presidennya unta ....,cocok qatar presidenya unta
2022-11-29,https://twitter.com/Robi80049963/status/1597488474688434176,Robi80049963,@alextham878 @aniesbaswedan Tangkap yg menghina presiden,tangkap hina
2022-11-29,https://twitter.com/RoyadiRahmat/status/1597481833490681858,RoyadiRahmat,"@sobat_anies @aniesbaswedan Siapapun dan berapapun calon presidennya saya dukung
Kalau soal milih suka2 gw dong

Soal dukung calon jangankan cuma jadi presiden,jadi calon pengganti ketua PBB saya akan dukung.",presidenya dukung pilih suka suka dukung anti ketua pb dukung
2022-11-29,https://twitter.com/KangSarjono1/status/1597476340126842881,KangSarjono1,"@regar_0p0sisi @aniesbaswedan Saat Pidato Prabowo, Justru Teriakan Anies Presiden Menggema https://t.co/2SpqhFBDAr",pidato ria mengema
2022-11-29,https://twitter.com/cacaancat/status/1597473132910358529,cacaancat,"@olvaholvah @aniesbaswedan @NasDem Capres aja belom tentu jadi, pedeee",belum pede
2022-11-29,https://twitter.com/hamzahpsm1977/status/1597472494151118848,hamzahpsm1977,"@olvaholvah @aniesbaswedan @NasDem Kalo mau menang suara di TPS dijaga sampai KPU, biar pemilih 60 % tp yg hitung di TPS bukan pemilih siap2 gigit jari lagi CAPRES kita",menang suara tps jaga kpu pilih hitung tps pilih siap siap gigit jari
2022-11-29,https://twitter.com/Thetruthlink01/status/1597457432523202560,Thetruthlink01,"@SINDOnews Semoga setelah Pak @aniesbaswedan jadi Presiden tidak seperti ini ya masih ngumpulin relawan. Satukan negeri yg sudah rusak ini Pak,bangun kembali. Salam",moga ngumpulin rawan satu negeri rusak bangun
2022-11-29,https://twitter.com/Sarvo4/status/1597456394202251264,Sarvo4,"@olvaholvah @aniesbaswedan @NasDem Bicara capres itu kalau sdh memenuhi syarat, persoalannya nanti kalau tdk memenuhi syarat yang pasti disalahin pasti Jokowi sudah ketebak kok.",bicara penuh syarat persoalanya penuh syarat pasti disalahin pasti jokowi tebak
2022-11-29,https://twitter.com/Udin_prabowo/status/1597453207563030528,Udin_prabowo,"@anwaribrahim Jika indonesi 2024 yg jadi presiden pak @prabowo  atau pak @aniesbaswedan maka sangat banyak kesaman &amp; tambah samakin erat hubungan malaysia indonesia...
Semoda sehat selalu DSAI 🤲🤲🤲",kesam samakin erat hubung malaysia semoda sehat dsai
2022-11-29,https://twitter.com/NafysSeword/status/1597436936553365504,NafysSeword,"Apa mungkin tokoh oposisi seperti @aniesbaswedan  mau melanjutkan program Presiden @jokowi ?

Mikirrrrr",tokoh oposisi lanjut mikir
2022-11-29,https://twitter.com/Hrry777/status/1597427884008017920,Hrry777,"@NasDem @adityawilly @aniesbaswedan Di Pemerintahan Jokowi di pecat, eeeeehh... Disini malah di Capres kan 🤣😂🤣😂🤣😂...  Ente kadang kadang ente.",perintah jokowi pecat kadang kadang
2022-11-29,https://twitter.com/sangmegalodon/status/1597420876198457350,sangmegalodon,"@AbdulWahabAlBi2 @sobat_anies @aniesbaswedan Toleransi di Amrik: kaum budak jadi presiden, di Inggris: keturunan india jadi PM, di Indo: wan abud jadi pleciden",toleransi amrik kaum budak ingris turun india private mesage abud pleciden
2022-11-29,https://twitter.com/MinoruNiihara3/status/1597401420101472257,MinoruNiihara3,@aniesbaswedan @Persija_Jkt DAN SEMOGA ALLAH SWT MENGANGKAT BAPAK PRABOWO SUBIANTO ATAU BAPAK GANJAR PRANOWO MENJADI PRESIDEN REPUBLIK INDONESIA.... 🤲🤲🤲Aamiin YRA....,moga angkat republik yra
2022-11-29,https://twitter.com/ljovitaadisa/status/1597399520597651456,ljovitaadisa,"@AniesIndonesia @aniesbaswedan asyik....Qatar mau pilih anies jd presiden, tp Qatar bentuk pemerintahan bukanya kerajaan yah, jd anies di Qatar jd presiden apaan yah?",asyik qatar pilih qatar bentuk perintah buka kerajan qatar
2022-11-29,https://twitter.com/ketombe_herman/status/1597398073793466368,ketombe_herman,@aniesbaswedan @Persija_Jkt Siap pak presiden 2024,siap
2022-11-29,https://twitter.com/kikierlianagma1/status/1597390845594185728,kikierlianagma1,"@NasDem @adityawilly @aniesbaswedan Ini percakapan antara suami istri sebelum nasdem nyalonke anis baswedan. ""Mas, ketoe ibuk pilih nasdem teng pemilu thn 2024"", jawab suami ""monggo dek"". 
Setelah nasdem pilih anis jd calon presiden ""dek, sios milih nasdem?"" jawab istri ""boten mas"". Suami beeeelikkkkke ""oke""",cakap suami istri nasdem nyalonke ketoe pilih nasdem pilih suami mongo nasdem pilih sios pilih nasdem istri boten suami belike
2022-11-29,https://twitter.com/b4ce6d77c34e41e/status/1597388236036636673,b4ce6d77c34e41e,"@olvaholvah @aniesbaswedan @NasDem Jikan Anis jadi presiden,, 
Maka dia adalah Presiden satu2nya YG bukan orang jawa sepanjnag sejarah indonesia",jikan satu sepanjnag sejarah
2022-11-29,https://twitter.com/makhluk_62/status/1597380206729506816,makhluk_62,"@LuckmanhHakim @tessajah123 @AndreTa81191419 @YektiWidodo6 @AniesIndonesia @aniesbaswedan Kalo elu masih gak paham ganti ava Lu..
Bikin malu aja. Ava Presiden tapi otak lu sungsang.. DONGO",engak paham ganti avatar malu avatar otak sungsang dongo
2022-11-28,https://twitter.com/ar_akramAR/status/1597375812176531457,ar_akramAR,"@edsaputra8 @mardigu024 @aniesbaswedan @GWirjawan Mau taruhan apa??
Kalau presiden ganti dan ekonomi lebih baik potong kuping lu yah.

🤣",taruh ganti ekonomi baik potong kuping
2022-11-28,https://twitter.com/OBaranhan/status/1597363352871014400,OBaranhan,@abiarsaumar @NasDem @DPWNasDemJKT @aniesbaswedan betul. dulu di jkrta awur2ran bodo amat tpi sekarang mau jdi capres aku nti yg akan kampanyA menolak anis di kampung ak.,betul jakarta awur ran bodo kampa tolak kampung
2022-11-28,https://twitter.com/segogorengbabat/status/1597361501735899140,segogorengbabat,"@sobat_anies @aniesbaswedan Saya dukung anis &amp; ahok maju pilpres 2024 entah siapa capres atau cawapresnya, yg penting ahok &amp; anis maju sebagai pasangan capres cawapres",dukung cawapresnya penting pasang
2022-11-28,https://twitter.com/AbesWedyan/status/1597319293208698880,AbesWedyan,@Mamiennie @vaganza_v @aniesbaswedan @Persija_Jkt Gak bakalan jadi dah.. 100% 2024 Presiden Indonesia bukan anies.. pasti Amien,engak pasti amien
2022-11-28,https://twitter.com/audaxviator8/status/1597306927876567040,audaxviator8,"@olvaholvah @aniesbaswedan @NasDem Semuanya itu buat meyakinkan bohir, agar mau modalin buat jadi capres. Barang busuk lagi di poles sedemikian rupa agar terlihat menarik.",bohir modalin barang busuk poles rupa tarik
2022-11-28,https://twitter.com/adly_pipa/status/1597274424172249090,adly_pipa,"@wiji_pri @aniesbaswedan @Persija_Jkt Kalo udah jadi presiden, Brati semua klub bola",brati klub bola
2022-11-28,https://twitter.com/savagemaniac7/status/1597255602467901440,savagemaniac7,"@AniesIndonesia @aniesbaswedan ngurus jakarta aja gagal mau ngurus indonesia,diotaknya cuma mau maling duit rakyat.,,
`1 lagi kita gak butuh presiden keturunan yaman.
presiden indonesia ya pribumi bukan keturunan.",urus jakarta gagal urus otak maling rakyat engak turun pribumi turun
2022-11-28,https://twitter.com/Teguh78004040/status/1597250836400590848,Teguh78004040,"@AniesIndonesia @aniesbaswedan Dh nyampe yaman belum tuh??.. 
Kl sdh biar jd presiden di yaman aja.. 
Di NKRI bikin ribet aja..",belum ribet
2022-11-28,https://twitter.com/tessajah123/status/1597249892514398209,tessajah123,@LuckmanhHakim @makhluk_62 @AndreTa81191419 @YektiWidodo6 @AniesIndonesia @aniesbaswedan Blunder dolar udah mau 16 ribu presiden malah mimpin party bukannya mikir,blunder dolar mimpin party buka mikir
2022-11-28,https://twitter.com/annozaen/status/1597242733110112256,annozaen,@NasDem @adityawilly @aniesbaswedan Faktanya makin nyungseb NKRI menolak Capres @NasDem  #BapakPolitikIdentitas,fakta nyungseb tolak
2022-11-28,https://twitter.com/Alexand37176081/status/1597238916771614721,Alexand37176081,@aniesbaswedan @Persija_Jkt Barokallah fiik pak Anis calon presiden kami,barokalah
2022-11-28,https://twitter.com/Yfais/status/1597231754015690753,Yfais,@Hasan06108822 Hallo Pak @ListyoSigitP Pak @mohmahfudmd Pak @ridwankamil beneran ini? Ada pengambilalihan? Boleh gitu ya? CC: @tni_ad @_TNIAL_  @_TNIAU @Puspen_TNI @PolhukamRI @DivHumas_Polri Gmn Pendapat Capres @aniesbaswedan @ganjarpranowo @erickthohir @sandiuno @AgusYudhoyono @KhofifahIP ?,halo benar pengambilalihan boleh carbon copy dapat
2022-11-28,https://twitter.com/Abdoelajiz7/status/1597228472002580482,Abdoelajiz7,"Jikalau Pak. @aniesbaswedan Dan Pak. @mardigu024  menjadi Capres dan wapres di tahun 2024 Indonesia akan menjadi super power nya di dunia..
#2024Amin",super power dunia
2022-11-28,https://twitter.com/adietya_vi/status/1597226986199736322,adietya_vi,@jokowi Ini presiden gue @aniesbaswedan,
2022-11-28,https://twitter.com/Sudirman1Mardi/status/1597224043782221825,Sudirman1Mardi,"@NasDem @adityawilly @aniesbaswedan Ga usah digubris boss.terus Istikomah Anis adalah calon presiden yang banyak dihati masyarakat..
Anis presiden RI 2024",engak perlu gubris istikomah hati masyarakat
