date,url,username,content,cleaned
2022-10-08,https://twitter.com/YASOzatulo/status/1578559760672051200,YASOzatulo,"@arifin34533 @moesa_jp02 @PDI_Perjuangan @ganjarpranowo Klou @PDI_Perjuangan tdk mau menangkap aspirasi rakyat ttg GP, dan ttp memperjuangkan PM sebagai CAPRES maka @PDI_Perjuangan akan gagal menjadi PARPOL PENGUASA...",klou tangkap aspirasi rakyat gp juang private mesage gagal partai politik kuasa
2022-10-08,https://twitter.com/lutnisah/status/1578559187663335424,lutnisah,@arvindonoviar @NasDem @aniesbaswedan @ekowboy2 @prabowo @ganjarpranowo Sy pribadi haram milih capres dr pdi,pribadi haram pilih pdi
2022-10-08,https://twitter.com/d3vilicious/status/1578558428124880896,d3vilicious,"Sekedar mengingatkan utk calon presiden pengganti Pak @jokowi:  mungkin Pak @prabowo, Mbak  @puanmaharani_ri, Pak @aniesbaswedan, Pak  @ganjarpranowo  dan punggawa TL beserta bani NKRI price die, bani uraa,  bani wumao tolong simak video ini. https://t.co/AiKsM0JYPs",dar anti pungawa timeline serta bani price bani ura bani wumao simak video
2022-10-08,https://twitter.com/BasirWahyu/status/1578556614608814080,BasirWahyu,@arifin34533 @PDI_Perjuangan @ganjarpranowo Belum jadi presiden aja sudah mengaku gak kenal sama orang2 di sekitarnya. Suka dilukai tapi tidak berdarah??,belum aku engak kenal suka luka darah
2022-10-08,https://twitter.com/Habil86mpi/status/1578543653722935296,Habil86mpi,"@ChusnulCh__ @ganjarpranowo Dia ini mau pengaruhi PEDEIPE dgn postingan dukungan ke GP agar ngusung sbg capres Tp keliatannya masih ttp PH yg lebih dijagokan, mknya terus bikin postingan begini walaupun banyak++ yg ga ada he he he",pengaruh pedeipe postingan dukung gp ngusung kelihatanya ph jago postingan engak
2022-10-08,https://twitter.com/Munidzom/status/1578543496272936960,Munidzom,"@cakimiNOW Amin, tak doakan gus semoga njenengan dados presiden di 2024 minimal wapres tapi wapresnya pak @ganjarpranowo",doa moga njenengan dados minimal wapresnya
2022-10-08,https://twitter.com/BuzzerpPembasmi/status/1578540846831452160,BuzzerpPembasmi,"@ChusnulCh__ @ganjarpranowo Dukungan Rekayasa kpd Gubernur gg ada prestasi korupsi kasus E KTP  Jateng propinsi termiskin Raja bokep didukung para Penista agama ,buzzerp klompok Islamphobia, hancur Indonesia sampai ganjar Jadi presiden, Partainya sendiri saja gg percaya n suka dia",dukung rekayasa gubernur engak prestasi korupsi kartu tanda duduk jateng propinsi miskin raja porno dukung nista agama buzerp klompok islamphobia hancur partai engak percaya suka
2022-10-07,https://twitter.com/SunanKesebelas/status/1578522670853165056,SunanKesebelas,"Dukung Puan Presiden kurang tepat, lebih tepat Dukung Puan Jadi Calon Presiden.

PDI-P harus mendukung @puanmaharani_ri sebagai Capres, karena secara genetika dan struktural lebih baik Bu Puan lebih dekat.
Dan @ganjarpranowo bisa cawapres.

20 persen kalian kan udah dapet.",dukung puan dukung puan pdi dukung genetika struktural baik puan dekat bisa persen
2022-10-07,https://twitter.com/TaopanDominikus/status/1578447896013197314,TaopanDominikus,@ChusnulCh__ @ganjarpranowo NTT juga dukung bapak ganjar 'siap menuju presiden 2024 💪💪💪💪🇮🇩🇮🇩🇮🇩🇮🇩,dukung siap
2022-10-07,https://twitter.com/juandihaloho/status/1578433003302244353,juandihaloho,"@ElinaDio Ok lin. Mas @ganjarpranowo  juga favorit saya untuk jadi  calon presiden. Tapi kalau  gak bagus cara mainnya, membenturkan mas Ganjar dengan PDIP bisa lain ceritanya nanti.  Mas itu org PDIP loh.  Tapi udah banyak yg bersuara di TL seolah2 mas itu bukan PDIP",lin favorit engak bagus mai bentur partai demokrasi indonesia juang bisa cerita partai demokrasi indonesia juang suara timeline partai demokrasi indonesia juang
2022-10-07,https://twitter.com/DEKIL202372381/status/1578432470793748480,DEKIL202372381,"@ChusnulCh__ @ganjarpranowo Mintak link BOKEP nya dong, kan GP bentar lagi jadi presiden BOKEP🤫🤫🤫🤫",mintak link porno gp sebentar porno
2022-10-07,https://twitter.com/CakraAjiPS/status/1578425892686397440,CakraAjiPS,@sigitwid @ganjarpranowo @yennywahid ada videonya. Ganjar ditanya wartawan soal capres dijawab : Haaahh dicalonin PSI? PSI kuwi sopo? 🤣🤣🤣 piyee bro ? 🤣🤣🤣,video wartawan dicalonin kuwi sopo piye saudara
2022-10-07,https://twitter.com/kak_ariek/status/1578409378440302593,kak_ariek,@Aryprasetyo85 @ganjarpranowo Bisa jadi pilihan saya untuk P3 atau nanti nya pilih PSI 😊. sing penting capres nya Pak Ginanjar.,bisa pilih pilih penting ganjar
2022-10-07,https://twitter.com/sentot60/status/1578408093058310144,sentot60,Sy akui bahwa Presiden @jokowi Bpk Pembangunan yg mumpuni demi Rakyat Indonesia....semoga penerus beliau bisa digantikan oleh Pak @ganjarpranowo sebagai pemimpin Negeri selanjutnya..amin https://t.co/DEsRXMfotl,aku bangun mumpuni rakyat moga terus bisa ganti pimpin negeri
2022-10-07,https://twitter.com/sondangsway/status/1578403367629443073,sondangsway,DPW PPP Banten mendukung @ganjarpranowo capres 2024 https://t.co/FvabKR1gmW,dpw banten dukung
2022-10-07,https://twitter.com/Mingfan35/status/1578397706568859648,Mingfan35,"@M45Broo_ @PDI_Perjuangan sedang berburu waktu untuk membuka siapa capres mereka, dan sekali lg banteng tidak mungkin berhitung saat bertarung untuk bakal jd pecundang.. pasti ditampilkan yg terkuat saat ini, @ganjarpranowo",buru buka banteng hitung tarung cundang pasti tampil kuat
2022-10-07,https://twitter.com/liestevan/status/1578378312954441731,liestevan,"@yusuf_dumdum @ex_AnakLolina Cocoknya jadi narator bae ga usah gaya2an jadi Presiden. Jadi Presiden itu berat, biar @ganjarpranowo saja 👍👍",cocok narator bae engak perlu gaya berat
2022-10-07,https://twitter.com/AdhieJo/status/1578377749688832003,AdhieJo,"@DrEvaChaniago Den @ganjarpranowo tega bener..@Giring_Ganesha capres 2024, @psi_id malunya ampe ke ora bisa turu😀",tega benar malu bisa turu
2022-10-07,https://twitter.com/GruncyGrunc/status/1578377193805164546,GruncyGrunc,"@restyca_yah @aniesbaswedan @ganjarpranowo Gua mh masa bodo wakil mah, yg pnting capres @aniesbaswedan 😅",bodo penting
2022-10-07,https://twitter.com/kiki_set_/status/1578376642413547520,kiki_set_,@restyca_yah @aniesbaswedan @ganjarpranowo kalau skema iNi terjadi bukti klo kita pura-pura demokrasi. 2024 banyak potensi.. harusnya 5%. agar orang bisa berkoalisi dan menentukan capres cawapres nya dengan seluas luasnya kehendak rakyat.,skema bukti pura pura demokrasi potensi bisa koalisi tentu luas luas hendak rakyat
2022-10-07,https://twitter.com/sertiviano/status/1578369018058063872,sertiviano,@Aryprasetyo85 @ganjarpranowo Sah sah saja partai apapun tuk capres yg mereka usul dan usung kok...🤣🤣🤣,partai apa usul usung
2022-10-07,https://twitter.com/simbolonmarudu1/status/1578368255013834753,simbolonmarudu1,"@Aryprasetyo85 @ganjarpranowo Hebat PPP Provinsi Banten, Mendukung Mengusung Bapak Ganjar Pranowo Capres 2024 - 2029 ✅👍👍",hebat provinsi banten dukung usung
2022-10-07,https://twitter.com/GimanaTuh/status/1578357203680927744,GimanaTuh,PPP Banten Sepakat Calonkan @ganjarpranowo Presiden 2024 https://t.co/2HKgjAZ5d6,banten sepakat calon
2022-10-07,https://twitter.com/lupadir65961239/status/1578353763404111872,lupadir65961239,@Verraagustian_ @ganjarpranowo Dari poling aja Pak Ganjar teratas.. Seharusnya PDIP tdk menutup sebelah mata untuk mencalonkan Pak Ganjar dri pada memaksakan Puan menjadi Presiden.. Bisa2 suaranya turun tajam seperti nasdem..,poling atas partai demokrasi indonesia juang tutup belah calon paksa puan bisa suara turun tajam nasdem
2022-10-07,https://twitter.com/hanzirwan/status/1578352634578116609,hanzirwan,@arvindonoviar @NasDem @aniesbaswedan @ekowboy2 @prabowo @ganjarpranowo Pak ganjar ngak tau kalo ada PSI kok mencalonkan dia jadi CaPres? Apa PSSI kali katanya? ada yg bantah?,engak calon bantah
2022-10-07,https://twitter.com/Andikastn1/status/1578351024875528193,Andikastn1,"@ganjarpranowo Ini baru calon Presiden yang jooosss, selalu mengerti rakyat kecil",baru jos erti rakyat
2022-10-07,https://twitter.com/QQisthan/status/1578346914667692034,QQisthan,"@arifin34533 @M45Broo_ @PDI_Perjuangan @ganjarpranowo Semoga aja Bu puan gak ikut nimbrung jadi capres...
KLO puan Maharani ikut, pak Ganjar harus tunggu 4 tahun kemudian...",moga puan engak puan maharani tungu
2022-10-07,https://twitter.com/Orangkampung81/status/1578344769629040640,Orangkampung81,"@psi_id @Giring_Ganesha Wkwkw lu sowan juga sama calon Presiden @ganjarpranowo 

Paling kata Ganjar siapa Lo? Emang gw kenal lu 🤣",sowan kenal
2022-10-07,https://twitter.com/BustoniFikri4/status/1578338643168886784,BustoniFikri4,"Calon Presiden dan Wakil Presiden 2024 sdh mulai terlihat :
1.@aniesbaswedan - @AgusYudhoyono 
2.@prabowo - @cakimiNOW 
3.tinggal @PDI_Perjuangan - @fraksigolkar 
@ganjarpranowo - @erickthohir duet yg akan menyapu bersih,tambah @Partai_PSI @PemudaPAN @hanura_official #PPP &amp;PKPI",tingal duet sapu bersih pkpi
2022-10-07,https://twitter.com/SilalahiIngan/status/1578336459731652608,SilalahiIngan,"Dukung Capres yg merakyat

Gubernur ke-15 Jawa Tengah,  H.@ganjarpranowo, S.H., M.I.P.(lahir 28 Oktober 1968) adalah Gubernur Jawa Tengah dua periode . Sebelumnya, Ganjar juga menjabat sebagai Ketum Keluarga Alumni UGM (Kagama) dua periode, yaitu 2014–2019 dan 2019-2024 https://t.co/KhQE0sKdrF",dukung rakyat gubernur lahir oktober gubernur periode jabat ketua keluarga alumni universitas gajah mada kagama periode
2022-10-07,https://twitter.com/SantriJalanan70/status/1578332265074999296,SantriJalanan70,"PSI  partai yang sering bicara idealisme. Faktanya tidak punya integritas moral dan fatsun politik yng baik. Bikin deklarasi capres seperti mainan, yng dicalonkan tidk diajak bicara. Dan balasannya, dilepehin sama @ganjarpranowo

Catatan utk @Giring_Ganesha  @psi_id  @grace_nat https://t.co/HkOuQoMYVT",partai bicara idealisme fakta integritas moral fatsun politik baik deklarasi main calon tidk ajak bicara balasanya dilepehin catat
2022-10-07,https://twitter.com/jalanlurus05/status/1578329806994669568,jalanlurus05,"@aLy_Bima @psi_id @Giring_Ganesha @grace_nat Ha ha ha nasdrun gentar n takut ama @ganjarpranowo , udah punya capres wan abud bukannya fokus promosi eh malah terus ngintipin Ganjar, bayarannya mahal nih jadi mata2.
Pasti ngarepin puan yg jadi capres ya? Ha ha ha dasar nadrun sampah 🤣🤣",nasdrun gentar takut abud buka fokus promosi ngintipin bayaranya mahal pasti ngarepin puan dasar nadrun sampah
2022-10-07,https://twitter.com/veren4ever/status/1578329593211076608,veren4ever,"@restyca_yah @aniesbaswedan @ganjarpranowo Yang penting Anies Capres sih, ok2 aja",penting
2022-10-07,https://twitter.com/alamanda_maroon/status/1578327614468784128,alamanda_maroon,"@_melody_mellow @psi_id @ganjarpranowo @DPPDIPERJUANGAN @is_pelssy @MahaD3w4 @Dipanegara_ @KumajasRobby @Raksa_I34ndera @yaniarsim @mavin1818 @LuNaEndelia @Kimberley_2022 PDIP hrsnya dukung,  biar Puan gk ada saingan,  kan Ganjar dicalonin jadi capres PSI bukan capres RI. 😁",partai demokrasi indonesia juang dukung puan engak saing dicalonin
2022-10-07,https://twitter.com/hazbyihsany/status/1578315249606078465,hazbyihsany,"@cobeh2021 Pa @ganjarpranowo itu dicalonkan menjadi PRESIDEN PSI, bukan Presiden RI. Gituh yang disampaikan @grace_nat @psi_id",calon
2022-10-07,https://twitter.com/voxyimpianku/status/1578314523781758977,voxyimpianku,"@restyca_yah @aniesbaswedan @ganjarpranowo Saya se mental aman om, asal Anies yang menang terserah mo wakilnya sapa,
Ingat apa yg dikerjakan wakil presiden saat ini, ga jauh bedalah nantinya",mental menang serah wakil kerja engak beda
2022-10-07,https://twitter.com/AndrewHardes/status/1578310427364462592,AndrewHardes,@abu_waras @ganjarpranowo PSI sudah tepat dan presisi mencalonkan ganjar sebagai capres... 👍👍,presisi calon
2022-10-07,https://twitter.com/JiaoSwei/status/1578304476993445889,JiaoSwei,"@restyca_yah @aniesbaswedan @ganjarpranowo Tanpa Ganjar,ga masalah insyaallah maju capres 2024 menang,gua pikirin https://t.co/Pxd5QLRjpv",engak masalah insya menang pikirin
2022-10-07,https://twitter.com/bantenstory/status/1578301999753613312,bantenstory,"Video DPW PPP Banten Deklarasi Ganjar Pranowo Capres RI

Ketua DPW PPP Provinsi Banten Subadri Ushuludin membacakan deklarasikan Ganjar Pranowo sebagai Calon Presiden Republik Indonesia atau Capres RI 2024-2029. 
@ganjarpranowo @psi_id @DPP_PPP @DPR_RI @ https://t.co/2szfvL4RRE",video dpw banten deklarasi ketua dpw provinsi banten subadri ushuludin baca deklarasi republik
2022-10-07,https://twitter.com/DonBrand0n/status/1578300445168001024,DonBrand0n,@puanmaharani_ri Jangan lupa ya Mbak @puanmaharani_ri nanti Pilih @ganjarpranowo @PDI_Perjuangan Capres 2024.,jangan pilih
2022-10-07,https://twitter.com/si_ciio/status/1578300186652442625,si_ciio,"@Tan_Mar3M Kalo Presiden PSI nya den @ganjarpranowo 
terus Ketum PSI nya @Giring_Ganesha  
itu jabatan yang lebih tinggi siapa ya...🙄",ketua jabat tingi
2022-10-07,https://twitter.com/zamal_wilda/status/1578294287057694720,zamal_wilda,"@Hidetosri @RantyCapung @zahraproduction @_ekokuntadhi @ganjarpranowo Iya donk, masak anies presiden?
Ya gak donk..",masak engak
2022-10-07,https://twitter.com/Hidetosri/status/1578293704581750784,Hidetosri,"@zamal_wilda @RantyCapung @zahraproduction @_ekokuntadhi @ganjarpranowo Dan Bapak Joko Widodo yang jadi ""PRESIDEN"" nya.",widodo
