date,url,username,content,cleaned
2022-09-19,https://twitter.com/rizkyaby10/status/1571835145954689025,rizkyaby10,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Mau gak presiden nya Prabowo, wakil pak Anies ..

Atau sebaliknya?",engak
2022-09-19,https://twitter.com/Dezydayak/status/1571831951958618112,Dezydayak,@Mahesa99821523 @YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Presiden tanpa prestasi,prestasi
2022-09-19,https://twitter.com/txtdrkdrn/status/1571829373917106177,txtdrkdrn,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Capres tergoblok sedunia dengan pendukung teridiotnya https://t.co/eQFinN3Lh2,goblok dunia dukung idiot
2022-09-19,https://twitter.com/IbrahimHarahap3/status/1571825356826628096,IbrahimHarahap3,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Kebiasaan ILC dari dulu, gemar berhalunisasi. Sampai2 ada capres yg sujud ditanah kena prank tv one 🤭🤭🤣🤣",bias ilc gemar berhalunisasi sujud tanah prank televisi
2022-09-19,https://twitter.com/ciu0202/status/1571822077539389441,ciu0202,"@Erickblank @Mahesa99821523 @YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo yang penting kan anies orang jawa,toh yg jadi presiden Kebanyakan orang jawak",penting banyak jawak
2022-09-19,https://twitter.com/uina_jack/status/1571821655076339716,uina_jack,Dengan didampingi presiden Jokowi pak Prabowo menyerahkan puluhan Kawasaki KLX 150 ke kodim #PrabowoPerkuatPertahanan @prabowo https://t.co/hLx6aMGpgO,damping jokowi serah puluh kawasaki klx kodim
2022-09-19,https://twitter.com/Daimania2/status/1571820145353363457,Daimania2,"Sungkem sama capres 1 ini, keren loh nemenin orang penting pantes banget skrg udah ancang desain pertahanan negara #PrabowoPerkuatPertahanan @prabowo https://t.co/nWLZ58i6vg",sungkem keren nemenin penting ancang desain tahan negara
2022-09-19,https://twitter.com/jeligenms/status/1571808449440411648,jeligenms,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Semuanya waktu pemilihan manis, sudah jadi presiden mencekik rakyat...",pilih manis cekik rakyat
2022-09-19,https://twitter.com/adiplagi0/status/1571807706360741888,adiplagi0,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Pak @ganjarpranowo  nek raono sing nyalonke dadi presiden..  Nyalon bupati purworejo wae yo pak. ..,nek raono nyalonke dadi nyalon bupati purworejo wae
2022-09-19,https://twitter.com/GarudaMuda7/status/1571802481545605122,GarudaMuda7,"@tvOneNews @prabowo haduh Pak, takut saya klo sampeyan jadi presiden",aduh takut
2022-09-19,https://twitter.com/muhamma94531786/status/1571800304064274432,muhamma94531786,"@Kemhan_RI @prabowo @jokowi presiden dan menterinya 'Menhan' selalu menginginkan yang terbaik buat bangsanya. good job Prabowo
#PrabowoPerkuatPertahanan",menteri menhan baik bangsa bagus job
2022-09-19,https://twitter.com/Pelangi_Ps/status/1571798068588314626,Pelangi_Ps,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Biasanya nya sih akun bot yg kerja 🤣🤣🤣🤣🤣🤣🤣 ya udah,  biar anis jadi presiden twitter aja,  mumpung nganggur",akun bot kerja twiter pekerjan
2022-09-19,https://twitter.com/Garammerah12/status/1571797990570074115,Garammerah12,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Saya kira yg pantas jadi presiden itu ibu puan, biar mneruskan cita2 partai banteng, pak jokowi mencalonkan jadi sekjen pbb biar masalah di indonesia dapat diselesaika",puan mneruskan cita cita partai banteng jokowi calon sekretaris jenderal pb masalah diselesaika
2022-09-19,https://twitter.com/AprillioHadi/status/1571797686676000769,AprillioHadi,"@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Anis bakalan jadi PRESIDEN....
Presiden ILC, menggantikan KARNI ILYAS🤪🤪🤪🤪",ilc anti karni ilyas
2022-09-19,https://twitter.com/Rizal8847116484/status/1571795672181116928,Rizal8847116484,@YoutubeILC @aniesbaswedan @ganjarpranowo @prabowo Insya Allah Bpk Anies Baswedan jadi Presiden Kita Aamiin,
