features,g1,g2
diumpetin,-0.1711641870187841,0.2045269974128746
diumumin,-0.10894798128602852,-0.02885848309677872
diumumkanya,-0.0643166841769571,0.1885146814436792
diungulkan,-0.1866267632885508,0.34995566868150846
diviralin,-0.04196526108686694,-0.07982071903884728
diyaman,-0.09539101926597864,-0.17946245333006752
djarot,-0.02174625858056737,-0.06649116668544366
djlankn,0.15744977361716597,-0.07569239679412819
dki,0.386618359689596,-0.14147327211720973
dkt,-0.027660001187717567,0.06015874513680059
dkung,-0.09501774821145324,0.31640483771558614
dkungan,-0.04608891569246479,-0.1456316551440641
dl,-0.07577485158043006,0.3256385202266875
dlm,-0.020702024517056012,0.05900404413615232
dlporkan,-0.028893265130659696,0.337555485217663
dluan,-0.17732313710087477,0.4227699226876465
dm,-0.027985828805598172,0.15037544844598963
dna,0.06561646603653724,0.33958918476760036
doa,-0.2483548893403596,-0.30210467754328807
doain,-0.3777301551378874,0.8413429530136408
doang,0.5072386526513992,-0.1874706763400435
dobel,-0.06745163658727019,-0.12689911771806497
dobol,0.14530542762262724,-0.06266990071721076
dog,-0.04684671297458954,-0.06510322697735448
dogol,0.18982234803376474,-0.09372179519512538
doing,-0.04304839540668915,-0.10943882277260274
dok,0.1858444027725032,0.2004833667043439
dokter,0.06042795049143554,0.13518025602969275
dokumen,-0.10233300462176481,0.21032015339380306
dolar,-0.05500600482602512,-0.10112496628234773
dom,-0.027985828805598172,0.15037544844598963
domain,-0.05675248943091613,0.2665965967811338
domba,0.1383064861035585,0.10954504891956393
dominan,-0.035939502297369585,-0.09248892407955372
dominasi,-0.1929666969489261,0.08613184657797066
domisili,-0.057452539119482775,0.26173497710649657
donasi,-0.031674653016900665,-0.12552302228397572
dongeng,0.009128598268779646,-0.16412671939261061
dongkrak,0.14520429952547714,-0.2217551004488393
dongo,0.24256092437488289,0.028386608742206255
donsambo,0.053996546849659384,-0.027657750352425355
doraemon,0.2001131998503221,-0.1335064725134179
dorong,0.12224259973349272,-0.19097844131880928
dosa,0.2752905704572542,-0.135634327428052
dosen,0.08487599928167802,0.47879421900616836
dower,-0.05450453227747561,0.1623167087293223
down,-0.12445522365995758,0.21099787261014039
downgrade,0.15180483313370974,-0.074374524462213
downgrading,0.16602822967524036,-0.04165878074809525
download,-0.03306993912344676,0.15008115746146225
doyan,-0.13558999318402706,0.24218361602739136
doyok,-0.043615329374750156,0.08511674313391196
dp,0.037359484360684314,0.3396248768797585
dparlemen,-0.0639679927502967,0.1103832121012675
dpastikan,-0.09667138176084804,0.2305321567473285
dpat,-0.09486186472989881,-0.06080038725811572
dpd,0.2937874174331411,-0.3370276386766166
dpertimbangkan,-0.008311098001941158,0.028548551719817423
dpr,-0.07425250032043533,-0.04816140068712142
dptr,-0.06417747873160633,-0.11929838103014395
dpw,-0.1719183421487403,0.16131844879174265
drainase,0.21387175802488595,-0.11128373901331266
drajatnya,-0.05747877716414879,-0.31607713016137157
drama,0.0005298078518066171,-0.19092763212375582
drastis,-0.06556516766999088,-0.08768299571933841
dron,-0.033372002068051985,0.050682729038251495
drone,-0.09430099536209863,-0.10574435801684262
drop,-0.02450152865405461,0.03914882622217645
drp,-0.04571427677748116,0.1320884486530917
ds,-0.10033782083814144,0.4414646503932711
dsai,-0.033850486975430256,0.11414336480278646
dselesaikan,-0.039866437099227124,0.17663352817170436
dsn,-0.03236938409212264,0.12845801944789562
dsp,-0.012912391552602263,0.04852511626511741
dtgin,-0.04300883725827012,-0.07274430200174327
dtng,0.11683098603397357,-0.04811268523825952
dua,-0.057456825309947196,-0.4776415995924263
duablas,-0.03354198023565794,-0.18585980273994127
duar,0.22789983515499476,-0.08722764455107536
dubes,-0.02731730144784635,0.11186576376025247
duduk,0.059081296946607006,0.3651191792569566
dudukung,-0.0956444969256725,0.12563769227649665
dudung,-0.022292660807843673,0.11788779850599593
duet,0.2053820632870798,0.007935126245075176
duga,0.06085829591261044,0.08496084460427719
dugan,0.0006287003560604315,0.21177588317130866
duit,-0.22582142309755396,0.5986604483506578
duk,-0.08743744181839651,0.24357076330042077
duka,1.0833229856644482,-0.5571484302938591
dukung,-0.4591084693085082,-0.42476566109302244
dukunganya,-0.16817939694650866,0.295901355656073
dukunh,-0.02995806787203898,0.10010305742175189
dulang,-0.04535064525420419,0.15083239663946954
duluan,-0.27720401691457,1.3704473409368862
dululah,-0.051260477950332776,0.21462524683786396
dum,0.21822078874555215,-0.09717253744494328
dumay,-0.013986655341596578,0.0912882745169786
dumb,0.23792898518209898,-0.18554349704717574
dumber,0.1993688037400617,-0.0767226656386342
dumdum,-0.024272473957906465,-0.06797647641351047
dungu,0.6624806802313709,-0.363950830465796
dunia,-0.46461262794237246,0.21845360393559932
duniawi,0.08465985026195381,-0.03450839673252569
dunks,-0.01676074140718364,0.029048529145220815
duo,-0.026402284998329598,0.11497603843505762
durasi,-0.04255966319456107,0.10096910864871067
durhaka,-0.0382892756293679,-0.1512737829140534
durjana,-0.027906637839101908,0.062181880894981986
dusta,0.07493137525135957,-0.34955524667725263
duta,-0.06508413893871381,0.13998912714012285
duwek,-0.03880082618436284,0.20727561095475677
duyu,-0.027985828805598172,0.15037544844598963
dweh,-0.06303391983579192,0.02722793200563666
dwengan,0.1316779000530759,-0.07016713618673463
dzalik,-0.06445641354058002,-0.12152542404847948
dzolimi,0.4359027166523028,-0.27922297075721614
early,0.22641453157379898,-0.06125537704668805
earth,-0.04185177952074798,0.08888451287005861
econ,0.4213129859568611,-0.11098719465757038
economic,-0.016434913755376493,0.12195914180267886
edar,0.35890552189901875,-0.0975187869403352
eden,-0.030680702822427738,0.10150019286893178
edit,0.4087223885226503,-0.13350509744461114
edukasi,-0.059366172201466866,-0.09186969424001383
edukatif,-0.04185177952074798,0.08888451287005861
edy,0.33021540292929435,-0.11842225749382605
efect,-0.02683812767776714,0.11153734227302504
efek,-0.06551711137525633,0.3577017294865091
efektif,-0.21393354851886048,0.36710857352955967
eforia,-0.22495384742637484,0.2402676042988453
efouria,-0.05896130914040174,-0.07171079211266056
ehm,-0.03630961373767982,0.09145907276824317
ehtapi,-0.054864558763803896,0.19031221042051927
ejakulasi,-0.06320845160342685,-0.1371038218713847
ejek,0.26554681845720396,-0.10333005359643982
ek,0.09278184442320715,-0.07353441054738898
ekekek,0.18908355501602372,-0.07579255954304316
ekonomi,0.15116301128926055,0.49806730313965986
ekor,-0.10758335850252061,-0.20548240926759004
ekpektasi,-0.10904855852286356,0.27227529283552077
ekplotasi,0.058291384751100676,-0.028877738335476348
eks,0.1332857032419503,-0.04911475776715967
eksekusi,-0.13925220533245172,0.30592494843798035
eksekutif,-0.12816117049168493,-0.09132965358354572
eksekutor,0.09328230260405898,-0.059782464992518665
ekspektasi,0.17510416458986278,-0.1355870279789006
eksplisit,-0.022771361704563942,0.09131055448741063
ekspor,-0.0782050155984017,0.07516743568661832
ektp,0.03393314473739743,-0.0988064063770519
elegan,-0.07536295914465807,0.19805642147771427
elektabikitasnya,-0.02980359511871571,0.10818435348787335
elektabilasnya,0.25847484085643363,-0.16393778528186786
elektabilitas,-0.22504629006089824,0.5579155082985954
elektabilitasnya,0.06212137757632175,0.10967443537496874
elektibilitasnya,-0.0056164174405670675,0.010069019528268618
elektoral,-0.04321699294819191,0.11442325992838032
elektronik,-0.10232361755530003,0.38258373637783827
elemen,-0.09010610437770897,0.022096457454773094
eletabilitas,-0.0255180018865153,0.16383916491922096
eling,-0.06230517306029013,0.28508258329047803
elit,0.39733130558837476,0.14225293558532298
elite,0.09891756139138042,0.32885661869082533
elitnya,0.12398269680594091,-0.07041219476065501
elmunya,-0.06014128559439779,0.09729114460532019
elohim,-0.049925321140244075,0.17710507176507373
elok,0.075763936297303,0.058897114179093366
elon,-0.067951899773331,-0.18175809804955514
elu,0.26264076227066574,-0.15352700796928684
eluh,-0.032511961761163055,0.11571275187134522
eluk,-0.03003697426090154,0.06145956506983173
elus,-0.03372204117638759,0.07549629747763284
emak,0.1966767013183737,-0.14030530652766998
emaknya,-0.08392964162391604,-0.11550563722865628
emamg,-0.07342065808175181,0.14592368898035743
emas,-0.11875923362536549,0.02727847846983092
emban,0.12111555537076646,0.6329023625587028
embasy,-0.05473058193736234,-0.0865875813461524
embel,-0.060532841922072145,-0.21446032285004304
emergensi,-0.04627307838117085,-0.10468694893709966
emerson,-0.036206847651987006,-0.16728561842141926
emgnya,0.12632827191973103,0.09386757934786054
emil,-0.03416633353110917,-0.06529623344978128
emirate,-0.055898153758824246,-0.07882200988021631
emis,0.42632829690575297,0.09663784623560005
emnk,0.1488216170619375,-0.05786357578685378
emosi,-0.06330729839618714,0.20134455977482874
emosional,-0.04598106991854202,0.030983836442519445
empat,0.2520579276746947,-0.10946173813639173
empati,0.8907044800619726,-0.5166966872319736
empiris,-0.052089888453798285,0.16286959524797842
empuk,0.21069843269580943,0.07169886334782775
enak,-0.45926136679493584,1.7988105896263988
endorse,-0.06992058197990976,0.18144798783321958
endorsemen,-0.02789214971896736,0.0807483418679107
endus,-0.09842902948307931,-0.09831030488735554
eneg,-0.06530842633838407,0.16591008398397783
enek,0.210337344160786,-0.15468245939066916
enemy,0.20771454184975546,-0.07745696398176474
energi,0.16772461210374087,-0.11760998180710426
energic,-0.011156155169992915,0.0484509381243333
engak,0.9646301713025562,-0.8084415734752199
engan,-0.13185337640994044,0.03596541699587437
engk,-0.03977859864818105,-0.09167906681472529
engkau,-0.28316927853405566,0.3727415330877566
engkong,-0.04873125855464127,0.2579655846779169
english,-0.047784282534779905,0.10903460204040466
engres,0.184074336606445,-0.13672648193915427
enjoy,0.19198350373577366,0.3094930233380794
enough,-0.06008759721785013,0.14669074884674016
enteng,-0.1498228144658461,0.23270164987660685
enternasional,-0.03672349836814116,0.09843820824426779
entwng,-0.03458268919608514,0.14273207111899036
enyah,-0.07764772087234288,0.2614049422484317
era,-0.20825647598424168,0.5538726711650385
erat,-0.033850486975430256,0.11414336480278646
erdogan,-0.053510579762664594,-0.08838966366107869
ereksi,-0.027263563348294637,0.10663755498661133
erti,0.29177458948465673,0.3907340155961201
erupsi,-0.040626744543432215,-0.131802992343973
es,-0.11649082535613445,0.44753233325132724
esek,-0.08149117634266809,0.23743504525109488
esemka,-0.17327273198957077,0.8350579404041748
esok,-0.07844162201901052,-0.05563940359034283
estafet,0.19475961567613218,-0.03576798189498499
etes,-0.10140720120549153,0.26013830140354044
ethes,-0.09310223104159435,-0.0765148409278423
etika,0.04442171623378616,-0.15073477451634856
etis,-0.03632365817186101,0.136279609425024
etnis,0.5815330161533495,-0.2760857532305179
euforia,0.11778501459153916,-0.04448898249284298
euphoria,0.14967640056913306,-0.07217445770795684
euporia,-0.023839267757225446,0.06611240468103324
evaluasi,-0.06301113878869861,0.12460397278193965
even,0.12546650001263815,0.11561296406104897
event,0.20370203315811036,0.05202991875308137
excuse,-0.08685396463421624,0.19644834113965692
exist,-0.09548768911869036,-0.13058672331291518
existing,-0.08620673607709126,0.18107334274239842
exposenya,-0.016785880150519034,0.028742727479737988
eyo,-0.03811059441287539,0.1853445665644019
facebok,-0.05302403798445881,-0.010802645512040594
fadli,-0.21031081682533864,0.23009332874185695
fadlizon,-0.058688926805861935,-0.0960531079411586
fadlizonk,0.1687918763857738,-0.03429746891798271
faham,0.07780615117739814,-0.22287235428005692
fahira,-0.08513465391698694,-0.06687199837321477
fair,0.10725873964231766,0.4413913771032617
fait,-0.03036537369477214,0.04053488357068589
faizal,-0.06594399815805103,0.15672359218552923
fakir,0.23562035272020826,-0.08186297262557962
fakta,-0.32140828693007495,0.15039266223280542
faktor,0.005851753858172919,-0.040986037844128735
fakultas,0.25566380798345223,-0.1500905297571986
fan,0.25034291141627885,0.10795350760720049
fanatik,-0.008209585600484796,0.02543585239905039
fantasi,-0.06329274439866184,-0.16922383914222267
fantastic,-0.12471780181826501,0.18679975799897341
fase,-0.013092042248219514,0.040381042231938176
fasih,-0.12481699396462233,0.28496538901718876
fasilitas,0.10144379214384648,0.379786725424059
fastatstis,-0.03345757559842423,0.08087964518281925
fatal,0.18814128519178241,-0.02772141077433413
fathers,-0.036956893018769164,0.1849289891623699
fatihah,-0.1348843560357658,-0.2938826115423987
fatmawati,-0.03631035811460013,0.09410162858049942
fatonah,-0.03000135746048215,0.16999204943232613
fatwa,-0.03974417151360513,0.09023777439697162
favorit,-0.023917886019616724,0.06328436769382999
fc,-0.02994021858846534,-0.06674515226771259
feb,-0.06745163658727019,-0.12689911771806497
fedbacknya,-0.035312208435076195,0.058429705169761495
feling,0.3345791510928345,-0.01724770111640139
felis,-0.04526956113162471,0.25436437417850677
felow,0.14271352344068164,-0.05909957061323213
fenomena,-0.10508388334551634,0.23914278189356084
fenomenal,-0.03180115468922721,0.17605772144344994
fer,0.3191933545719234,-0.21461725251688163
ferdinan,-0.058923304319618244,0.14107202512963413
ferdinand,-0.09461828488285813,-0.3789250447953239
ferdy,0.08782520686927224,-0.04208955145112567
festival,-0.09154861785235305,-0.011761551453220127
fifa,0.6609618947692938,-0.34904929785445443
fifis,0.21207279367885934,-0.07023209195818038
fight,-0.05470641040459928,0.20107617321694748
figur,0.561312434400324,0.06655657667411569
fihak,-0.06802505549210576,0.13397541626279819
fikir,0.33021688678983135,-0.13939537843583694
fiks,-0.1727854059410345,0.059737223661860094
fikum,-0.06745163658727019,-0.12689911771806497
film,-0.16505357737608461,0.23330451428885243
filosofi,-0.052089888453798285,0.16286959524797842
filsafat,-0.05153049978067403,0.08169873596463888
filter,-0.028838112013450646,0.15076525390911147
final,-0.020027086539446164,-0.08327819819030499
financial,-0.03522471631726718,-0.13589265593761288
fir,-0.12899893597826131,0.1913412912155649
firaun,0.42032474476401144,-0.4726999115622281
firli,0.10026728459019756,-0.26598349010746825
firman,-0.032211968552630636,-0.12226054814719467
fitnah,0.6455218641423921,-0.19882139943279067
fix,-0.2867513451147696,-0.18597021517426732
fixed,-0.1271378148675425,0.6110020387306826
flerdnan,-0.06825862731900839,0.18102234858289998
fly,-0.09815525148021814,0.3506212622533872
flyer,0.26502485650708574,-0.1094421487011668
focus,-0.1023206791567068,-0.18593344397694164
foke,-0.02174625858056737,-0.06649116668544366
fokes,0.14271352344068164,-0.05909957061323213
fokus,0.16302610689402655,-0.3487179945587749
folback,-0.03095207346432282,-0.07430352019974294
folow,0.12961120804806947,-0.5841829500770187
folower,-0.03687773021161755,-0.06946231085142368
folowers,0.07527268121138185,0.39610694088999576
folowersnya,-0.0457478916246871,0.1619181049756942
fonologi,-0.03314924335688611,0.08776407974767524
forever,-0.04276268826306385,-0.09920878287566623
formal,-0.053602628701484266,0.023533104095449568
format,-0.08037125183220438,-0.005619817581952677
former,-0.03174515647998296,0.11350914465716734
formula,-0.0700113830202737,0.21380937179374995
formulae,0.14957350763883098,-0.07720643673195755
forum,0.16836040803493688,-0.18148078145266103
foto,-0.13507262602712874,-0.09982961794027066
fotographer,0.24153053342529626,-0.12093455842696951
founding,-0.036956893018769164,0.1849289891623699
fpi,0.327879845627688,-0.10736518284694133
fraksi,-0.09874703214082246,0.34017990010573546
framing,0.25006339347637496,-0.25491332412646683
frekuensi,-0.10325019967236347,0.20147437045556596
fremason,-0.03485744101036115,0.10932011844616543
friends,-0.049705308761892594,-0.10702433398982428
front,0.2341949787270547,-0.3754193993405964
frontal,-0.07927228425593863,0.2771273296427387
ful,-0.23920551544438792,0.3139723437862415
fungsi,-0.23813279402057091,0.11456115846854148
gabener,0.9020798211056439,-0.6897111498432269
gabenernya,-0.13789197603785475,0.1991860913012476
gaberner,-0.08378960037950851,-0.042485031603450574
gabung,-0.31485187567465156,-0.2314844514170848
gacor,-0.04351788908061888,-0.10454581995535644
gadai,-0.06553679221116962,0.29944862892543433
gadang,0.015160089357027751,-0.1106544554538972
gadget,-0.03567799470441013,0.08764650300175295
gadoh,-0.04250490766387654,-0.05909458036664148
gaduh,0.0018963321052391016,-0.12318179050638581
gaes,-0.054810081660293754,0.23899965412097923
gagah,0.10782855412536736,-0.020031427152256896
gagal,4.027969354878964,-1.3040620601200532
gagas,-0.11387436961746476,0.3726215636353237
gagasanya,-0.038018418822124984,0.2343227928737478
gaib,-0.09494746552553479,0.4462281430125794
gaj,-0.054156467753664506,0.12631177649989997
gajah,-0.17676860261312127,0.025512685627375555
gaji,0.20478185993117937,0.07545697660528783
gakbener,0.24664837095787193,0.04268670991407456
galak,-0.06592509179360528,-0.14450188488485266
galang,-0.04288320315967282,-0.09257852678674096
galau,0.43335354190136005,-0.29860385995211125
gamang,-0.0849081363330702,-0.06508885917182063
gambar,-0.15202955037735985,-0.2953725865577304
gampan,-0.07339187998838692,0.12266670604038493
gampang,-0.30062965237613765,2.1909929877255214
gampg,-0.04627307838117085,-0.10468694893709966
gana,-0.07129356486616002,-0.021451031558222398
ganas,-0.03175900647191054,0.11322627055011032
gandeng,-0.10410419837553558,0.0991307250383505
gandengin,-0.07872724320394357,-0.07396298644518111
gandrung,0.13284502571271378,-0.11112301463615487
gangu,-0.06749431918902686,-0.07683737898060264
ganguan,0.2657402191761549,-0.17562181090984838
ganjal,-0.025729072060329865,0.03247383596084246
ganjar,-0.20518119405026763,0.13288174263382066
ganjarist,0.20797404918256227,-0.18092137769174121
ganjen,-0.03308878821958793,0.12710496586211106
ganjr,-0.08940348145556948,-0.045093169780204036
gank,0.18580973617840313,-0.1614078463261866
ganteng,-0.20335852392372467,0.9233692533877924
ganti,-0.5363873761495634,-0.29233313318822246
gantikam,-0.08959476874006504,-0.0816199070772367
gantung,0.09481919583428822,-0.13834735386745506
garda,-0.02921055956418723,0.1519567340350998
gardu,-0.06219067088679302,-0.09520825835104127
garis,-0.3509736604186489,0.5549884188365621
garnies,-0.02134238754798831,0.1423321854400449
garuda,-0.14055288311194117,-0.12259798083246268
garut,-0.023701980912027958,0.17341599525666943
gas,-0.2799912352605401,-0.3675703856214975
gasken,-0.08162146713447296,0.2979213377134102
gaskeun,-0.10578918461792201,0.422961051729402
gaskeunlah,-0.027060964446384606,0.080523750096483
gaspol,-0.042337164179302444,-0.09226365166074256
gasuka,-0.020326487697688467,0.0963740323975042
gatel,-0.05412523431812354,-0.2317881080177464
gaung,-0.23493432565309288,0.3323222499019848
gawat,0.3524692011891135,0.01840217174599088
gaweanmu,-0.03880082618436284,0.20727561095475677
gaya,-0.28444442501824,-0.0015635767460179626
gayaknya,-0.1633314723698591,0.1792505392830139
gayeng,-0.04584982175384346,0.15136096186191003
gbh,-0.020397485997062256,0.06495904658088411
gbk,-0.03801703729462237,0.09662031563600848
gbu,-0.03622107238900737,0.104810272123301
gebener,-0.014921520841621216,0.0378863428148539
gebenur,-0.009631179997095979,0.030775430454722384
gebernur,0.5604052849910205,-0.40375634493066453
geblek,-0.05719567810510813,0.10191419300294151
gebrak,0.1895198487507844,-0.026156365168939495
geburnur,-0.0539146030370719,-0.10985902146154872
gede,0.041093982506007425,-0.13124484484062993
gedein,-0.029882332533529992,0.07805339498330456
gedhe,-0.029813931697562898,-0.08479944824703894
gedung,-0.09055537318493798,0.1872166388592184
gegap,-0.0370541225055691,0.1101574166763402
geger,-0.06687540105028136,-0.09287184399142845
gejolak,-0.035038154660607404,0.10543184691081134
gek,-0.1709139595704847,0.2222442369298187
gelak,-0.02104420571843366,0.09961510165989616
gelandang,0.0737427104745405,-0.14703765617782857
gelap,-0.03796311660848924,0.20423554869090835
gelar,-0.06301693987371504,0.20215020936522804
geli,-0.059023081051232086,-0.07917947670902642
gelintir,0.48037035182067067,0.13493359847042272
gelisah,0.3013720855291338,-0.021407001176394328
gelombang,-0.0456934082283843,-0.0950750461429287
gelontor,-0.0355411162396453,0.16328748589622225
gelora,-0.011751994717226525,0.04839656853781225
gema,-0.1081538553342182,-0.05699580035243866
gemah,-0.04059531278433734,-0.17207582460201848
gemar,-0.1433917621624323,-0.2190211941878333
gembar,-0.045407082847664294,-0.08610642344692299
gembel,0.44132710029807304,-0.43017711920079804
gembira,-0.03249659043321332,0.446065937682498
gemblung,-0.06829744689231881,-0.07007240340770772
gembok,0.22888405958245917,-0.08426176324580671
gembong,-0.027469317430736058,0.15827991353280677
gembor,-0.08914475791651309,0.09590412051649103
gembrot,-0.07007675345176571,0.22313467264200992
gemerlap,-0.049398630179123104,-0.012227416388338585
gemetar,0.2903293894063783,-0.34446376255629574
gemilang,-0.05886482956810936,0.19184523774998224
geming,-0.0791778052593351,0.20177699497772686
gemira,-0.03387487756303293,0.21150021443817274
gempa,-0.0599308440258697,0.19000651320437537
gempita,-0.0370541225055691,0.1101574166763402
gempur,-0.05689621809374286,-0.0707712615175544
gemuk,0.0914440045905522,-0.02976094615121892
gemuruh,-0.03555324805436639,0.06598309383835224
genah,-0.04140036562881068,-0.10727079495827496
genang,-0.08562994353174047,0.12755265688214149
gencar,0.037139859505979866,-0.012744708986400542
gencet,0.26103837980874,-0.11788677344910192
gendong,0.3706946405490804,-0.10752934439600532
gendruwo,0.22641453157379898,-0.06125537704668805
generalisasi,0.16510770146464718,-0.059211128746913026
generasi,-0.12337834097038726,0.3946352218873006
generesi,-0.02259929289516333,0.07225040193993663
geng,-0.06293000089337071,0.24235428795200264
gengsi,-0.09305167255052839,-0.1414356468536334
genius,-0.04381516130053813,-0.07816621149769237
genjer,-0.03834793781513909,0.1386541613232684
genk,0.30258974172692976,-0.17141683316794268
gentayang,-0.025289000054552715,-0.08285225704662703
genteng,0.30623573999243203,-0.12247094318018205
gentle,-0.13023796165165163,0.4434244605393449
gentleman,-0.1351039150099159,0.30104851431177504
gentor,-0.024118487191271056,0.08473787100434432
genuin,-0.03589634069626608,0.16733175938353362
genuine,-0.11394115656824352,0.5481284516228915
gera,-0.15926673360466304,0.6561869292397795
gerah,0.5634361967413525,0.11615295467667085
gerak,0.22350230343547817,0.21084734931747992
gerakin,-0.03658884095070659,0.12364454850545038
gerandong,-0.05423655233712833,-0.09952516343331178
gerbang,-0.06384800220154245,-0.06060234512015634
gerbong,-0.018294231851853648,-0.008984254015051539
gercep,-0.16411401621708704,-0.2331234607179378
gereja,0.08247477543951816,-0.054181207395450195
gerilya,0.12025626109188682,-0.010188312078346851
gerinda,0.25847484085643363,-0.16393778528186786
gerindra,-0.6135918666143099,0.4327426797189369
germo,-0.06537261485297453,-0.09107834482533995
gerobak,-0.035506460427124104,-0.10913846727400489
gerogot,-0.07681079728471853,0.16109266040428336
gerombol,0.24933093112847005,-0.056469819044522744
gerombolanya,-0.04033241814666105,-0.050980370159894914
gersang,-0.02634631847462568,0.06129745915931324
gerung,0.26219361106737776,0.08705552006202133
ges,0.17902464941050206,0.294040542769455
gesa,-0.03065189468186944,0.09042511806414366
gesek,-0.04580854329844931,-0.08084304780482288
geser,-0.04850755123710105,-0.06368063902481493
gestur,-0.03962085939791968,0.11629793711567253
getek,-0.05451244107617503,-0.11401458929090953
gethuk,0.10550698452536607,-0.04291955682585366
getoh,-0.08983156938850956,-0.12714499883278083
getol,-0.022811983907762918,0.42286133384207675
gfir,-0.049561386715624434,0.11124303151493907
ghibahin,0.056552261886091804,-0.033063135294558975
ghobenur,-0.003557092367884211,0.0050307323110931924
ghoib,-0.10422589502410827,-0.24290581800683045
giat,0.4849568516911075,-0.11784973073586608
gibah,0.2149334062902527,-0.10433422562153603
giblok,0.3314291855736772,-0.1093728697560305
gibran,-0.2583736559684814,0.5765202546287747
gigi,-0.08362989082316341,0.10043080046561402
gigit,0.22638489327062658,-0.07022972720804033
gigolo,-0.03736856137432123,0.14496731510811986
gih,-0.1238702155638943,0.5370280191129094
gile,-0.04610372528069329,0.14440232197727357
gilir,0.426677266126181,-0.4366010651605251
gilran,-0.05671671647337492,0.09269629391796605
gimana,-0.09452926015323936,-0.1091378290151442
gimanapun,-0.07675247440447998,-0.06471993589829826
gimick,0.36577626238437044,-0.12690668207949943
gin,0.13829860060749957,0.24356523837303473
ginjal,0.23521416643659085,-0.2246303200640767
girang,-0.009273089531299555,0.01285162845377869
giring,-0.332957040995454,0.8472290418984985
gitzu,-0.04755727364386463,0.14706465376987918
give,-0.09202243241147245,-0.17263750344756773
giveaway,-0.1409178258818608,0.21296925547811665
gizi,0.08443780653202022,0.06165988387692479
gk,0.35672697377337065,-0.11200252874526087
gkgkgkgkgk,-0.07007644327021725,-0.1461646470260938
gl,-0.07089424522914096,0.19986023119099086
glepar,0.1929643201577692,-0.08919438278370295
global,-0.0963426106310189,0.2367605383083512
gm,-0.0469905781711632,-0.1031772200019037
gmbor,-0.05331394388021038,0.2204729459062673
gmn,-0.026963383105539532,0.11913973614768118
gmpng,-0.047641819567427336,0.3026208967092658
gnpf,-0.03003697426090154,0.06145956506983173
gobernur,-0.0642164006973732,-0.13896953613103727
gobkok,0.2539946101564352,-0.10250100532578946
goblo,-0.04722898350253509,-0.07792103077505146
goblognya,-0.025428009638142738,-0.04732908655932527
goblok,2.1078347309617547,-0.8204353333309091
god,-0.09081973751912534,-0.19045042272176552
godbener,-0.1032045146336729,0.36249423249675217
godbernur,-0.08396095851112985,-0.1557544844874451
godbye,-0.0283383305010937,0.11282082407316882
gogle,0.16924413859910728,0.24274423519539826
gogling,-0.031224795660380278,-0.14113170247950765
goib,-0.09898646260413874,-0.14088785734882553
golek,-0.03880082618436284,0.20727561095475677
golkar,-0.17769405689644463,0.46764658900975403
golong,-0.21134640884326672,0.14447173278101913
golonganya,-0.08138962478685481,0.2950171917097976
gombak,-0.050844461164537384,0.1851235390640603
gombal,-0.028863646547025102,-0.059621998343220454
gon,0.18547112451612716,-0.09288543744004302
gong,-0.05377665864562615,0.13864416271543406
gongongin,0.06035417890165502,-0.025063005673698593
gonta,0.1083990051183668,0.11156641071138092
gontok,-0.07739038182179447,0.23918103352475134
gorden,0.32656820444181206,-0.11253578490669197
goreng,0.29832315521041886,0.14285720314346315
gorong,0.12145445546052556,0.012946626268477198
gorontalo,-0.10132555755313752,-0.1491035850328651
gosok,-0.03201347055120829,0.11202975995630643
gosong,0.24962400040621902,-0.1487870599566992
gotah,-0.06359685619220684,0.22220743680723776
gotbener,0.16479859992254475,-0.047102279166517824
governor,0.19800772430417576,-0.06750245510525171
goyang,-0.06939849168463628,0.26426077727044395
gp,0.2206930123494322,0.48333669761956327
grade,-0.207568634573082,0.436561911982039
grand,-0.1409178258818608,0.21296925547811665
grasi,-0.031275159037903656,0.10311056764633877
gratis,-0.01939245638033234,0.7982189190406044
greja,0.14012338710548158,0.18986231758668537
grombolan,-0.03448949946338619,0.07503732510052667
grombolanmu,-0.07843625524254574,0.11367995290364133
group,-0.017122986826506828,-0.08865271989695844
grup,0.31852617874180483,-0.2975368500543032
guananya,0.21074276778995424,-0.09150913115052033
gubdki,-0.04079497199412451,0.12991809316176822
gubenur,0.23370037318217976,-0.018129603266216245
gubernur,0.2307750552440602,-0.30402821429504884
gubernursumsel,-0.010418180800675178,0.02339345261013719
gubnur,-0.02432561549118044,0.05645545289306457
gubokep,-0.03415649090254041,0.12252373761140167
gubrak,-0.05504469648808739,-0.10056635898382586
gubris,-0.13331029888021836,-0.15253464954929433
gudang,-0.061371992117666564,-0.04891874300718015
gudblon,-0.03299673902357283,-0.06349259415411523
guebener,-0.04589607153413498,0.22227098881683657
gues,-0.0379559561711549,0.06809338373561225
gugah,-0.01565479682440875,0.04494650954390877
gugat,0.32566067512285624,-0.3971667983422207
gugling,-0.05381901768425274,-0.11487342272927165
gugur,-0.10745035854292183,-0.13924728587152574
guh,0.27643711091173634,-0.07442611769914324
gulai,-0.058688207815528394,0.01687822265214378
guling,0.04115335124789978,0.2255520505514325
gulir,-0.10867345332239839,-0.12628326908063794
guna,0.40691137463192034,-0.3021804361945398
gunernur,-0.08137126984693416,-0.20055367515528366
guntur,0.4550227805352439,-0.14276482082238412
gunung,-0.02541181853210047,0.2700936245548915
guoblok,0.2283279794233719,-0.1345178360691998
